params_str,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_mcc,std_test_mcc,mean_fit_time,mean_score_time
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.004311084747314453,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.005325873692830403,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0027813116709391275,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.003275314966837565,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.003505547841389974,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.00306550661722819,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.003110647201538086,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.017278671264648438,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.004008054733276367,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.0031642913818359375,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0038112004597981772,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0037380854288736978,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.003284454345703125,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.0028989315032958984,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.04885013898213705,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.003108501434326172,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.06769577662150066,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.058938026428222656,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.003101348876953125,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.002961874008178711,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.0035828749338785806,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.0023567676544189453,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.00312956174214681,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0029144287109375,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.038603782653808594,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.05213348070780436,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0032890637715657554,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.003694772720336914,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.0360408624013265,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.04345297813415527,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0023535887400309243,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0027724107106526694,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.022598743438720703,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.003571192423502604,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0033102830251057944,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0028634071350097656,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.00507052739461263,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.0027376810709635415,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0031807422637939453,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0042247772216796875,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.02813418706258138,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.003182570139567057,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.0032035509745279946,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.003888289133707682,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.0050996144612630205,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'it', 'for', 'you', 'film', 'in', 'the', 'that', 'be', 'movie', 'with', 'is', 'an', 'on', 'to', 'but', 'as', 'and', 'its', 'this'}""}",,,,,,,0.004420916239420573,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'his', 'it', 'for', 'you', 'from', 'one', 'film', 'than', 'not', 'in', 'the', 'that', 'about', 'be', 'movie', 'with', 'is', 'an', 'by', 'on', 'to', 'at', 'but', 'as', 'and', 'its', 'this', 'more', 'has'}""}",,,,,,,0.004526456197102864,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'most', 'good', 'characters', 'his', 'story', 'it', 'for', 'so', 'you', 'from', 'one', 'film', 'up', 'than', 'not', 'in', 'if', 'the', 'that', 'about', 'funny', 'have', 'be', 'movie', 'just', 'or', 'like', 'with', 'is', 'are', 'an', 'all', 'who', 'by', 'too', 'on', 'to', 'at', 'no', 'comedy', 'but', 'as', 'into', 'and', 'its', 'this', 'more', 'has', 'out'}""}",,,,,,,0.0035610198974609375,0.0
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': ""{'of', 'with', 'is', 'in', 'as', 'the', 'that', 'it', 'and', 'to'}""}",,,,,,,0.003903627395629883,0.0
